ID,menuID,orderID,quantity,cost
112010,12,55860,1,6.4
112011,11,55861,1,5.77
112012,9,55862,2,4.52
112013,16,55862,2,5.15
112014,11,55863,2,5.77
112015,8,55863,1,7.22
112016,9,55864,2,4.52
112017,19,55865,2,5.24
112018,3,55865,1,5.42
112019,7,55866,1,6.72
112020,1,55867,1,6.83
112021,6,55867,1,5.68
112022,20,55868,2,7.14
112023,6,55868,2,5.68
112024,18,55869,2,6.73
112025,10,55870,1,5.1
112026,3,55871,2,5.42
112027,6,55872,2,5.68
112028,9,55873,2,4.52
112029,9,55874,2,4.52
112030,18,55875,2,6.73
112031,14,55875,1,5.75
112032,6,55876,1,5.68
112033,1,55876,2,6.83
112034,10,55877,2,5.1
112035,7,55878,2,6.72
112036,5,55879,1,5.19
112037,14,55879,2,5.75
112038,11,55879,1,5.77
112039,19,55880,1,5.24
112040,6,55880,1,5.68
112041,8,55881,2,7.22
112042,3,55882,2,5.42
112043,9,55882,2,4.52
112044,12,55882,1,6.4
112045,20,55883,2,7.14
112046,17,55884,2,6.13
112047,2,55884,1,4.79
112048,11,55884,1,5.77
112049,8,55885,2,7.22
112050,1,55885,1,6.83
112051,2,55886,1,4.79
112052,20,55886,2,7.14
112053,3,55887,2,5.42
112054,5,55888,1,5.19
112055,9,55889,1,4.52
112056,19,55889,1,5.24
112057,4,55890,2,6.15
112058,13,55891,2,6.64
112059,17,55891,1,6.13
112060,4,55892,1,6.15
112061,6,55892,1,5.68
112062,1,55893,1,6.83
112063,1,55894,1,6.83
112064,4,55894,2,6.15
112065,12,55894,2,6.4
112066,20,55895,2,7.14
112067,14,55895,1,5.75
112068,5,55895,2,5.19
112069,3,55896,2,5.42
112070,2,55896,1,4.79
112071,20,55897,1,7.14
112072,12,55898,2,6.4
112073,19,55898,1,5.24
112074,7,55899,1,6.72
112075,20,55899,2,7.14
112076,11,55900,2,5.77
112077,9,55900,1,4.52
112078,12,55900,2,6.4
112079,12,55901,2,6.4
112080,4,55901,2,6.15
112081,2,55902,1,4.79
112082,10,55902,1,5.1
112083,14,55902,2,5.75
112084,12,55903,1,6.4
112085,8,55903,1,7.22
112086,10,55903,1,5.1
112087,6,55904,2,5.68
112088,13,55904,1,6.64
112089,10,55904,2,5.1
112090,20,55905,2,7.14
112091,2,55906,2,4.79
112092,14,55906,2,5.75
112093,13,55907,1,6.64
112094,10,55907,2,5.1
112095,18,55908,2,6.73
112096,1,55909,1,6.83
112097,16,55909,1,5.15
112098,15,55910,2,7.23
112099,10,55911,2,5.1
112100,19,55912,2,5.24
112101,5,55912,1,5.19
112102,1,55913,1,6.83
112103,20,55913,2,7.14
112104,5,55913,2,5.19
112105,6,55914,2,5.68
112106,5,55914,2,5.19
112107,5,55915,2,5.19
112108,15,55915,1,7.23
112109,9,55915,1,4.52
112110,7,55916,1,6.72
112111,19,55916,2,5.24
112112,11,55916,1,5.77
112113,2,55917,2,4.79
112114,6,55918,2,5.68
112115,11,55918,1,5.77
112116,9,55919,1,4.52
112117,16,55919,2,5.15
112118,18,55920,1,6.73
112119,9,55920,2,4.52
112120,14,55921,2,5.75
112121,9,55921,2,4.52
112122,4,55921,2,6.15
112123,2,55922,2,4.79
112124,19,55922,1,5.24
112125,6,55922,2,5.68
112126,7,55923,1,6.72
112127,12,55923,1,6.4
112128,17,55924,1,6.13
112129,3,55924,1,5.42
112130,13,55924,1,6.64
112131,18,55925,2,6.73
112132,20,55925,1,7.14
112133,9,55926,2,4.52
112134,19,55927,1,5.24
112135,16,55927,1,5.15
112136,5,55927,2,5.19
112137,4,55928,1,6.15
112138,9,55929,2,4.52
112139,6,55930,2,5.68
112140,6,55931,1,5.68
112141,2,55932,1,4.79
112142,5,55932,2,5.19
112143,10,55933,2,5.1
112144,12,55934,1,6.4
112145,8,55934,1,7.22
112146,5,55935,2,5.19
112147,16,55935,2,5.15
112148,16,55936,2,5.15
112149,1,55936,1,6.83
112150,19,55937,1,5.24
112151,8,55938,2,7.22
112152,11,55939,2,5.77
112153,14,55939,2,5.75
112154,15,55940,1,7.23
112155,10,55941,1,5.1
112156,20,55941,2,7.14
112157,19,55941,2,5.24
112158,4,55942,1,6.15
112159,3,55942,2,5.42
112160,9,55943,1,4.52
112161,16,55943,1,5.15
112162,3,55944,2,5.42
112163,20,55944,1,7.14
112164,6,55945,1,5.68
112165,20,55946,2,7.14
112166,4,55947,2,6.15
112167,2,55947,2,4.79
112168,4,55948,1,6.15
112169,15,55948,1,7.23
112170,3,55949,1,5.42
112171,19,55949,2,5.24
112172,20,55950,1,7.14
112173,19,55951,2,5.24
112174,20,55951,1,7.14
112175,12,55952,2,6.4
112176,9,55952,2,4.52
112177,16,55952,1,5.15
112178,13,55953,2,6.64
112179,8,55954,1,7.22
112180,3,55954,2,5.42
112181,1,55954,2,6.83
112182,3,55955,2,5.42
112183,7,55956,1,6.72
112184,6,55956,1,5.68
112185,16,55956,1,5.15
112186,13,55957,2,6.64
112187,8,55957,2,7.22
112188,10,55957,2,5.1
112189,20,55958,1,7.14
112190,17,55958,1,6.13
112191,1,55958,2,6.83
112192,1,55959,2,6.83
112193,20,55959,2,7.14
112194,14,55960,2,5.75
112195,1,55961,2,6.83
112196,11,55961,1,5.77
112197,4,55961,1,6.15
112198,4,55962,1,6.15
112199,11,55962,2,5.77
112200,3,55963,1,5.42
112201,2,55963,1,4.79
112202,13,55964,2,6.64
112203,4,55965,2,6.15
112204,13,55966,1,6.64
112205,1,55966,2,6.83
112206,6,55966,2,5.68
112207,4,55967,1,6.15
112208,1,55967,2,6.83
112209,7,55967,2,6.72
112210,1,55968,2,6.83
112211,15,55968,1,7.23
112212,11,55968,2,5.77
112213,17,55969,1,6.13
112214,4,55969,2,6.15
112215,18,55970,1,6.73
112216,6,55970,2,5.68
112217,6,55971,2,5.68
112218,4,55971,1,6.15
112219,10,55972,1,5.1
112220,6,55972,2,5.68
112221,19,55973,1,5.24
112222,15,55973,2,7.23
112223,17,55974,2,6.13
112224,9,55974,1,4.52
112225,1,55974,1,6.83
112226,9,55975,1,4.52
112227,7,55975,2,6.72
112228,1,55975,1,6.83
112229,18,55976,1,6.73
112230,15,55976,1,7.23
112231,8,55976,2,7.22
112232,6,55977,1,5.68
112233,16,55977,2,5.15
112234,7,55977,2,6.72
112235,3,55978,1,5.42
112236,1,55978,1,6.83
112237,3,55979,1,5.42
112238,1,55980,1,6.83
112239,19,55980,1,5.24
112240,10,55980,1,5.1
112241,1,55981,2,6.83
112242,6,55982,1,5.68
112243,17,55982,1,6.13
112244,12,55982,2,6.4
112245,9,55983,1,4.52
112246,13,55983,1,6.64
112247,15,55983,1,7.23
112248,18,55984,1,6.73
112249,6,55984,1,5.68
112250,7,55984,1,6.72
112251,17,55985,2,6.13
112252,1,55986,2,6.83
112253,7,55986,1,6.72
112254,3,55987,1,5.42
112255,9,55987,1,4.52
112256,2,55988,1,4.79
112257,19,55988,1,5.24
112258,9,55989,1,4.52
112259,5,55989,1,5.19
112260,20,55990,1,7.14
112261,5,55990,2,5.19
112262,12,55991,1,6.4
112263,1,55991,1,6.83
112264,5,55991,1,5.19
112265,12,55992,2,6.4
112266,4,55992,1,6.15
112267,5,55993,1,5.19
112268,3,55993,2,5.42
112269,13,55993,1,6.64
112270,2,55994,1,4.79
112271,10,55994,2,5.1
112272,7,55994,1,6.72
112273,3,55995,1,5.42
112274,9,55995,1,4.52
112275,4,55995,2,6.15
112276,2,55996,2,4.79
112277,3,55996,2,5.42
112278,6,55997,2,5.68
112279,12,55997,2,6.4
112280,14,55997,1,5.75
112281,9,55998,1,4.52
112282,3,55998,1,5.42
112283,2,55999,2,4.79
112284,19,56000,1,5.24
112285,16,56001,1,5.15
112286,13,56002,1,6.64
112287,15,56002,2,7.23
112288,4,56003,1,6.15
112289,9,56003,2,4.52
112290,8,56004,1,7.22
112291,20,56004,1,7.14
112292,18,56005,2,6.73
112293,12,56005,2,6.4
112294,14,56006,2,5.75
112295,12,56007,2,6.4
112296,13,56007,2,6.64
112297,11,56008,1,5.77
112298,2,56008,1,4.79
112299,2,56009,2,4.79
112300,5,56010,1,5.19
112301,4,56011,1,6.15
112302,14,56011,2,5.75
112303,17,56011,2,6.13
112304,12,56012,2,6.4
112305,6,56013,2,5.68
112306,11,56013,2,5.77
112307,10,56014,1,5.1
112308,14,56015,1,5.75
112309,16,56015,1,5.15
112310,9,56015,1,4.52
112311,3,56016,2,5.42
112312,14,56016,1,5.75
112313,8,56016,1,7.22
112314,7,56017,1,6.72
112315,19,56017,2,5.24
112316,14,56017,1,5.75
112317,2,56018,1,4.79
112318,10,56018,1,5.1
112319,12,56018,2,6.4
112320,3,56019,1,5.42
112321,18,56020,2,6.73
112322,11,56020,1,5.77
112323,16,56021,2,5.15
112324,3,56021,1,5.42
112325,18,56022,2,6.73
112326,11,56022,2,5.77
112327,14,56023,2,5.75
112328,16,56023,2,5.15
112329,7,56024,2,6.72
112330,3,56024,1,5.42
112331,7,56025,2,6.72
112332,13,56025,1,6.64
112333,19,56026,1,5.24
112334,19,56027,1,5.24
112335,1,56028,1,6.83
112336,2,56029,2,4.79
112337,8,56030,1,7.22
112338,3,56030,2,5.42
112339,1,56031,2,6.83
112340,7,56032,1,6.72
112341,17,56032,2,6.13
112342,17,56033,1,6.13
112343,17,56034,2,6.13
112344,3,56034,1,5.42
112345,13,56035,1,6.64
112346,8,56035,1,7.22
112347,12,56035,2,6.4
112348,4,56036,1,6.15
112349,20,56037,2,7.14
112350,19,56038,2,5.24
112351,2,56039,2,4.79
112352,4,56039,1,6.15
112353,11,56040,2,5.77
112354,13,56040,2,6.64
112355,6,56041,1,5.68
112356,8,56041,2,7.22
112357,9,56041,1,4.52
112358,15,56042,1,7.23
112359,13,56042,1,6.64
112360,12,56042,1,6.4
112361,9,56043,2,4.52
112362,6,56043,2,5.68
112363,18,56043,1,6.73
112364,15,56044,2,7.23
112365,17,56044,2,6.13
112366,9,56044,1,4.52
112367,12,56045,1,6.4
112368,10,56045,2,5.1
112369,15,56045,1,7.23
112370,11,56046,1,5.77
112371,16,56046,2,5.15
112372,19,56046,1,5.24
112373,14,56047,2,5.75
112374,15,56048,2,7.23
112375,11,56049,1,5.77
112376,11,56050,2,5.77
112377,2,56050,1,4.79
112378,7,56051,1,6.72
112379,14,56051,1,5.75
112380,2,56051,1,4.79
112381,7,56052,2,6.72
112382,2,56052,1,4.79
112383,2,56053,1,4.79
112384,19,56054,2,5.24
112385,14,56054,1,5.75
112386,20,56054,2,7.14
112387,17,56055,2,6.13
112388,14,56055,2,5.75
112389,16,56056,1,5.15
112390,4,56057,2,6.15
112391,9,56058,2,4.52
112392,3,56058,2,5.42
112393,6,56058,2,5.68
112394,4,56059,1,6.15
112395,14,56059,1,5.75
112396,9,56059,2,4.52
112397,3,56060,1,5.42
112398,4,56061,2,6.15
112399,17,56061,1,6.13
112400,1,56062,2,6.83
112401,6,56063,2,5.68
112402,9,56063,2,4.52
112403,19,56063,1,5.24
112404,8,56064,1,7.22
112405,1,56064,2,6.83
112406,14,56064,2,5.75
112407,5,56065,1,5.19
112408,4,56066,2,6.15
112409,12,56066,1,6.4
112410,7,56066,2,6.72
112411,11,56067,1,5.77
112412,8,56067,2,7.22
112413,20,56068,2,7.14
112414,18,56068,1,6.73
112415,8,56069,2,7.22
112416,17,56069,1,6.13
112417,6,56069,2,5.68
112418,7,56070,2,6.72
112419,8,56070,1,7.22
112420,7,56071,2,6.72
112421,16,56071,1,5.15
112422,8,56071,2,7.22
112423,2,56072,1,4.79
112424,3,56072,1,5.42
112425,18,56073,2,6.73
112426,5,56074,2,5.19
112427,1,56074,2,6.83
112428,3,56075,1,5.42
112429,10,56075,2,5.1
112430,12,56075,1,6.4
112431,7,56076,2,6.72
112432,9,56077,1,4.52
112433,14,56077,1,5.75
112434,2,56077,1,4.79
112435,19,56078,2,5.24
112436,10,56079,1,5.1
112437,17,56080,1,6.13
112438,12,56080,1,6.4
112439,17,56081,1,6.13
112440,11,56081,2,5.77
112441,7,56082,2,6.72
112442,12,56083,2,6.4
112443,14,56083,1,5.75
112444,11,56083,1,5.77
112445,1,56084,1,6.83
112446,9,56084,2,4.52
112447,8,56084,2,7.22
112448,13,56085,2,6.64
112449,9,56086,1,4.52
112450,10,56086,1,5.1
112451,14,56086,2,5.75
112452,7,56087,2,6.72
112453,17,56087,1,6.13
112454,10,56087,2,5.1
112455,18,56088,2,6.73
112456,9,56088,2,4.52
112457,14,56089,2,5.75
112458,10,56089,2,5.1
112459,12,56089,1,6.4
112460,17,56090,1,6.13
112461,12,56091,2,6.4
112462,1,56091,2,6.83
112463,3,56091,2,5.42
112464,16,56092,1,5.15
112465,2,56093,2,4.79
112466,19,56093,1,5.24
112467,8,56094,2,7.22
112468,15,56094,2,7.23
112469,12,56094,2,6.4
112470,15,56095,1,7.23
112471,10,56096,1,5.1
112472,5,56097,2,5.19
112473,16,56097,1,5.15
112474,18,56098,1,6.73
112475,7,56098,1,6.72
112476,13,56098,2,6.64
112477,10,56099,1,5.1
112478,7,56100,1,6.72
112479,5,56101,2,5.19
112480,12,56102,2,6.4
112481,7,56102,1,6.72
112482,2,56103,1,4.79
112483,4,56103,2,6.15
112484,14,56103,2,5.75
112485,20,56104,2,7.14
112486,3,56105,2,5.42
112487,17,56105,2,6.13
112488,15,56106,2,7.23
112489,15,56107,2,7.23
112490,6,56108,1,5.68
112491,14,56108,2,5.75
112492,4,56108,2,6.15
112493,20,56109,2,7.14
112494,10,56109,1,5.1
112495,7,56110,1,6.72
112496,3,56110,1,5.42
112497,4,56111,1,6.15
112498,8,56112,2,7.22
112499,1,56112,1,6.83
112500,18,56113,1,6.73
112501,9,56113,2,4.52
112502,14,56113,1,5.75
112503,5,56114,2,5.19
112504,11,56114,1,5.77
112505,6,56114,1,5.68
112506,13,56115,1,6.64
112507,9,56116,2,4.52
112508,5,56116,1,5.19
112509,4,56117,2,6.15
112510,14,56117,1,5.75
112511,15,56117,2,7.23
112512,5,56118,1,5.19
112513,2,56118,2,4.79
112514,18,56118,1,6.73
112515,8,56119,1,7.22
112516,2,56119,1,4.79
112517,18,56119,1,6.73
112518,3,56120,1,5.42
112519,5,56120,1,5.19
112520,14,56120,1,5.75
112521,8,56121,1,7.22
112522,5,56122,2,5.19
112523,16,56123,1,5.15
112524,16,56124,2,5.15
112525,7,56124,2,6.72
112526,1,56124,2,6.83
112527,16,56125,1,5.15
112528,11,56126,1,5.77
112529,18,56126,2,6.73
112530,12,56127,1,6.4
112531,13,56127,2,6.64
112532,17,56128,1,6.13
112533,3,56129,2,5.42
112534,7,56129,1,6.72
112535,1,56129,2,6.83
112536,2,56130,1,4.79
112537,14,56130,2,5.75
112538,7,56131,1,6.72
112539,18,56132,1,6.73
112540,3,56132,2,5.42
112541,9,56132,2,4.52
112542,6,56133,2,5.68
112543,7,56134,1,6.72
112544,6,56134,2,5.68
112545,10,56135,2,5.1
112546,5,56135,2,5.19
112547,7,56136,2,6.72
112548,1,56137,1,6.83
112549,18,56137,2,6.73
112550,16,56137,1,5.15
112551,13,56138,1,6.64
112552,6,56139,1,5.68
112553,10,56139,2,5.1
112554,13,56140,2,6.64
112555,9,56140,2,4.52
112556,13,56141,1,6.64
112557,15,56141,1,7.23
112558,9,56141,2,4.52
112559,12,56142,1,6.4
112560,14,56143,1,5.75
112561,4,56143,1,6.15
112562,13,56143,2,6.64
112563,16,56144,2,5.15
112564,4,56145,1,6.15
112565,3,56146,1,5.42
112566,2,56146,2,4.79
112567,19,56146,2,5.24
112568,3,56147,2,5.42
112569,14,56147,1,5.75
112570,11,56148,2,5.77
112571,8,56148,1,7.22
112572,20,56148,1,7.14
112573,2,56149,2,4.79
112574,9,56149,2,4.52
112575,12,56150,2,6.4
112576,9,56150,2,4.52
112577,1,56150,1,6.83
112578,3,56151,1,5.42
112579,12,56151,2,6.4
112580,19,56152,2,5.24
112581,18,56152,1,6.73
112582,20,56153,1,7.14
112583,9,56153,1,4.52
112584,17,56154,2,6.13
112585,11,56154,1,5.77
112586,7,56154,1,6.72
112587,14,56155,2,5.75
112588,11,56155,2,5.77
112589,8,56155,2,7.22
112590,16,56156,1,5.15
112591,14,56156,2,5.75
112592,16,56157,2,5.15
112593,2,56158,2,4.79
112594,11,56158,1,5.77
112595,3,56159,1,5.42
112596,2,56159,2,4.79
112597,9,56160,2,4.52
112598,1,56160,1,6.83
112599,17,56161,1,6.13
112600,7,56162,1,6.72
112601,13,56163,2,6.64
112602,11,56163,1,5.77
112603,7,56163,2,6.72
112604,19,56164,1,5.24
112605,6,56165,2,5.68
112606,2,56165,1,4.79
112607,5,56166,2,5.19
112608,18,56166,2,6.73
112609,6,56167,1,5.68
112610,11,56167,1,5.77
112611,12,56167,2,6.4
112612,9,56168,1,4.52
112613,4,56168,2,6.15
112614,20,56168,2,7.14
112615,7,56169,2,6.72
112616,19,56169,1,5.24
112617,6,56170,2,5.68
112618,13,56170,2,6.64
112619,14,56170,2,5.75
112620,11,56171,1,5.77
112621,8,56171,2,7.22
112622,17,56171,2,6.13
112623,20,56172,1,7.14
112624,17,56172,1,6.13
112625,7,56173,2,6.72
112626,10,56173,1,5.1
112627,11,56174,2,5.77
112628,8,56174,2,7.22
112629,15,56174,2,7.23
112630,14,56175,1,5.75
112631,20,56176,2,7.14
112632,4,56176,2,6.15
112633,14,56177,2,5.75
112634,9,56177,1,4.52
112635,8,56178,1,7.22
112636,14,56178,1,5.75
112637,5,56178,2,5.19
112638,6,56179,2,5.68
112639,15,56180,2,7.23
112640,6,56180,1,5.68
112641,4,56181,1,6.15
112642,13,56181,2,6.64
112643,7,56181,1,6.72
112644,18,56182,1,6.73
112645,17,56183,1,6.13
112646,11,56183,2,5.77
112647,10,56183,2,5.1
112648,5,56184,2,5.19
112649,18,56184,1,6.73
112650,1,56185,2,6.83
112651,15,56186,2,7.23
112652,9,56186,2,4.52
112653,6,56186,2,5.68
112654,10,56187,2,5.1
112655,4,56187,1,6.15
112656,11,56187,1,5.77
112657,18,56188,1,6.73
112658,15,56189,1,7.23
112659,13,56190,2,6.64
112660,12,56191,1,6.4
112661,2,56191,1,4.79
112662,3,56192,1,5.42
112663,14,56192,1,5.75
112664,17,56192,2,6.13
112665,13,56193,2,6.64
112666,19,56193,2,5.24
112667,19,56194,2,5.24
112668,17,56194,2,6.13
112669,11,56195,1,5.77
112670,2,56195,2,4.79
112671,1,56196,1,6.83
112672,7,56196,2,6.72
112673,18,56197,2,6.73
112674,11,56197,2,5.77
112675,3,56198,2,5.42
112676,9,56198,2,4.52
112677,9,56199,1,4.52
112678,8,56200,1,7.22
112679,13,56201,2,6.64
112680,1,56201,2,6.83
112681,15,56201,2,7.23
112682,10,56202,1,5.1
112683,12,56202,2,6.4
112684,18,56203,2,6.73
112685,2,56203,1,4.79
112686,17,56203,2,6.13
112687,16,56204,2,5.15
112688,2,56204,1,4.79
112689,20,56204,2,7.14
112690,18,56205,1,6.73
112691,12,56205,1,6.4
112692,3,56206,1,5.42
112693,14,56206,1,5.75
112694,11,56206,1,5.77
112695,12,56207,2,6.4
112696,6,56207,1,5.68
112697,20,56207,1,7.14
112698,6,56208,2,5.68
112699,16,56208,1,5.15
112700,8,56208,2,7.22
112701,6,56209,1,5.68
112702,1,56210,2,6.83
112703,4,56210,2,6.15
112704,2,56210,2,4.79
112705,8,56211,1,7.22
112706,14,56212,1,5.75
112707,19,56212,1,5.24
112708,5,56212,2,5.19
112709,9,56213,1,4.52
112710,16,56213,1,5.15
112711,6,56213,1,5.68
112712,20,56214,2,7.14
112713,3,56215,2,5.42
112714,14,56216,1,5.75
112715,16,56216,1,5.15
112716,18,56217,1,6.73
112717,17,56217,2,6.13
112718,4,56217,1,6.15
112719,15,56218,2,7.23
112720,10,56219,1,5.1
112721,15,56220,1,7.23
112722,5,56220,1,5.19
112723,13,56220,1,6.64
112724,4,56221,2,6.15
112725,3,56221,2,5.42
112726,9,56222,2,4.52
112727,19,56222,1,5.24
112728,10,56223,2,5.1
112729,10,56224,2,5.1
112730,17,56224,2,6.13
112731,4,56224,1,6.15
112732,20,56225,1,7.14
112733,5,56226,2,5.19
112734,11,56226,1,5.77
112735,1,56226,2,6.83
112736,15,56227,2,7.23
112737,18,56227,1,6.73
112738,8,56227,2,7.22
112739,3,56228,2,5.42
112740,4,56229,2,6.15
112741,16,56229,2,5.15
112742,16,56230,2,5.15
112743,14,56231,2,5.75
112744,5,56231,1,5.19
112745,8,56231,2,7.22
112746,17,56232,2,6.13
112747,12,56232,1,6.4
112748,1,56232,1,6.83
112749,8,56233,1,7.22
112750,13,56233,1,6.64
112751,13,56234,1,6.64
112752,6,56235,2,5.68
112753,16,56235,2,5.15
112754,11,56236,2,5.77
112755,8,56236,2,7.22
112756,17,56236,2,6.13
112757,14,56237,2,5.75
112758,9,56238,2,4.52
112759,5,56238,2,5.19
112760,19,56239,2,5.24
112761,13,56239,2,6.64
112762,12,56239,1,6.4
112763,13,56240,2,6.64
112764,6,56240,1,5.68
112765,8,56240,2,7.22
112766,11,56241,1,5.77
112767,6,56241,1,5.68
112768,1,56241,2,6.83
112769,8,56242,2,7.22
112770,2,56242,2,4.79
112771,11,56242,2,5.77
112772,9,56243,1,4.52
112773,3,56243,1,5.42
112774,1,56244,1,6.83
112775,7,56244,1,6.72
112776,2,56244,2,4.79
112777,8,56245,1,7.22
112778,11,56245,1,5.77
112779,13,56245,1,6.64
112780,1,56246,2,6.83
112781,10,56246,1,5.1
112782,20,56246,1,7.14
112783,9,56247,1,4.52
112784,13,56248,1,6.64
112785,17,56248,2,6.13
112786,14,56248,2,5.75
112787,5,56249,1,5.19
112788,8,56249,1,7.22
112789,2,56249,1,4.79
112790,19,56250,1,5.24
112791,8,56251,2,7.22
112792,15,56251,1,7.23
112793,11,56251,2,5.77
112794,4,56252,2,6.15
112795,12,56252,2,6.4
112796,1,56253,1,6.83
112797,7,56253,1,6.72
112798,4,56253,2,6.15
112799,18,56254,1,6.73
112800,9,56255,1,4.52
112801,5,56255,2,5.19
112802,5,56256,2,5.19
112803,4,56256,1,6.15
112804,4,56257,2,6.15
112805,5,56258,2,5.19
112806,3,56258,1,5.42
112807,4,56259,2,6.15
112808,9,56259,1,4.52
112809,9,56260,1,4.52
112810,18,56261,1,6.73
112811,12,56261,1,6.4
112812,8,56262,2,7.22
112813,15,56262,2,7.23
112814,2,56263,1,4.79
112815,19,56264,1,5.24
112816,6,56264,1,5.68
112817,2,56264,1,4.79
112818,11,56265,1,5.77
112819,16,56266,2,5.15
112820,7,56266,1,6.72
112821,3,56266,1,5.42
112822,10,56267,2,5.1
112823,20,56268,1,7.14
112824,18,56269,1,6.73
112825,20,56269,2,7.14
112826,13,56269,2,6.64
112827,13,56270,2,6.64
112828,8,56270,2,7.22
112829,2,56271,1,4.79
112830,3,56272,2,5.42
112831,3,56273,2,5.42
112832,17,56273,2,6.13
112833,6,56273,2,5.68
112834,17,56274,1,6.13
112835,2,56275,1,4.79
112836,7,56275,2,6.72
112837,6,56275,1,5.68
112838,13,56276,2,6.64
112839,2,56276,1,4.79
112840,14,56276,1,5.75
112841,9,56277,2,4.52
112842,6,56277,2,5.68
112843,11,56277,1,5.77
112844,8,56278,1,7.22
112845,6,56278,1,5.68
112846,2,56278,2,4.79
112847,2,56279,2,4.79
112848,20,56279,1,7.14
112849,2,56280,1,4.79
112850,5,56280,1,5.19
112851,14,56281,1,5.75
112852,9,56281,2,4.52
112853,8,56281,2,7.22
112854,5,56282,2,5.19
112855,16,56282,1,5.15
112856,18,56283,2,6.73
112857,11,56284,2,5.77
112858,18,56284,1,6.73
112859,1,56285,2,6.83
112860,19,56285,1,5.24
112861,6,56285,2,5.68
112862,4,56286,1,6.15
112863,12,56286,1,6.4
112864,7,56287,2,6.72
112865,18,56287,1,6.73
112866,11,56288,2,5.77
112867,7,56288,1,6.72
112868,14,56289,1,5.75
112869,9,56289,2,4.52
112870,16,56289,1,5.15
112871,15,56290,2,7.23
112872,16,56290,2,5.15
112873,19,56290,2,5.24
112874,12,56291,1,6.4
112875,17,56291,1,6.13
112876,3,56292,1,5.42
112877,12,56292,1,6.4
112878,6,56292,1,5.68
112879,19,56293,1,5.24
112880,14,56294,1,5.75
112881,15,56295,1,7.23
112882,12,56295,1,6.4
112883,7,56295,1,6.72
112884,13,56296,1,6.64
112885,1,56296,1,6.83
112886,20,56297,2,7.14
112887,9,56298,2,4.52
112888,7,56298,1,6.72
112889,13,56298,1,6.64
112890,14,56299,1,5.75
112891,20,56299,2,7.14
112892,16,56300,1,5.15
112893,18,56300,1,6.73
112894,4,56300,2,6.15
112895,4,56301,2,6.15
112896,18,56302,1,6.73
112897,13,56303,2,6.64
112898,1,56303,1,6.83
112899,12,56303,2,6.4
112900,6,56304,1,5.68
112901,12,56305,1,6.4
112902,13,56305,2,6.64
112903,14,56305,1,5.75
112904,9,56306,2,4.52
112905,4,56306,2,6.15
112906,9,56307,1,4.52
112907,17,56307,2,6.13
112908,11,56307,2,5.77
112909,19,56308,1,5.24
112910,8,56308,2,7.22
112911,20,56308,2,7.14
112912,11,56309,2,5.77
112913,14,56309,1,5.75
112914,13,56310,2,6.64
112915,14,56310,1,5.75
112916,15,56310,2,7.23
112917,9,56311,1,4.52
112918,19,56311,1,5.24
112919,7,56312,1,6.72
112920,17,56312,1,6.13
112921,18,56313,2,6.73
112922,1,56313,1,6.83
112923,13,56313,1,6.64
112924,13,56314,2,6.64
112925,7,56315,1,6.72
112926,8,56315,2,7.22
112927,16,56316,1,5.15
112928,3,56316,2,5.42
112929,13,56316,1,6.64
112930,4,56317,1,6.15
112931,14,56318,1,5.75
112932,8,56318,2,7.22
112933,8,56319,1,7.22
112934,16,56319,1,5.15
112935,15,56319,2,7.23
112936,16,56320,2,5.15
112937,7,56321,1,6.72
112938,17,56321,1,6.13
112939,13,56321,1,6.64
112940,8,56322,1,7.22
112941,15,56323,1,7.23
112942,14,56324,1,5.75
112943,11,56324,1,5.77
112944,1,56325,2,6.83
112945,10,56325,2,5.1
112946,13,56325,1,6.64
112947,7,56326,1,6.72
112948,9,56326,1,4.52
112949,20,56326,1,7.14
112950,16,56327,1,5.15
112951,1,56327,2,6.83
112952,15,56327,2,7.23
112953,10,56328,2,5.1
112954,12,56328,1,6.4
112955,18,56329,1,6.73
112956,2,56329,1,4.79
112957,19,56330,1,5.24
112958,9,56330,1,4.52
112959,2,56331,1,4.79
112960,11,56332,1,5.77
112961,18,56332,1,6.73
112962,12,56332,2,6.4
112963,1,56333,2,6.83
112964,18,56333,2,6.73
112965,5,56333,1,5.19
112966,12,56334,1,6.4
112967,18,56335,1,6.73
112968,6,56335,1,5.68
112969,1,56335,1,6.83
112970,11,56336,2,5.77
112971,15,56336,1,7.23
112972,18,56336,1,6.73
112973,3,56337,1,5.42
112974,16,56337,1,5.15
112975,12,56337,2,6.4
112976,19,56338,2,5.24
112977,20,56339,1,7.14
112978,10,56339,1,5.1
112979,9,56339,1,4.52
112980,4,56340,1,6.15
112981,6,56340,2,5.68
112982,19,56340,1,5.24
112983,17,56341,1,6.13
112984,1,56342,2,6.83
112985,11,56342,2,5.77
112986,16,56342,1,5.15
112987,2,56343,2,4.79
112988,17,56343,2,6.13
112989,17,56344,2,6.13
112990,11,56345,1,5.77
112991,20,56345,2,7.14
112992,15,56345,2,7.23
112993,8,56346,1,7.22
112994,7,56346,1,6.72
112995,12,56346,2,6.4
112996,17,56347,1,6.13
112997,1,56348,2,6.83
112998,14,56348,2,5.75
112999,8,56349,1,7.22
113000,2,56349,1,4.79
113001,13,56350,2,6.64
113002,19,56351,1,5.24
113003,13,56351,1,6.64
113004,7,56351,2,6.72
113005,4,56352,2,6.15
113006,11,56353,1,5.77
113007,17,56353,2,6.13
